time,longitude,latitude,speed
2024-04-05T05:38:59,11.2771064,58.5958105,0.0388802488335925
2024-04-05T05:39:00,11.2771065,58.5958106,0.0388802488335925
2024-04-05T05:39:01,11.2771064,58.5958106,0
2024-04-05T05:39:02,11.277106,58.5958107,0.0583203732503888
2024-04-05T05:39:03,11.2771057,58.5958108,0.0388802488335925
2024-04-05T05:39:04,11.2771055,58.5958109,0.0583203732503888
2024-04-05T05:39:05,11.2771055,58.5958109,0.0388802488335925
2024-04-05T05:39:06,11.2771055,58.5958111,0.0388802488335925
2024-04-05T05:39:07,11.2771058,58.5958112,0.0194401244167963
2024-04-05T05:39:08,11.2771058,58.5958114,0.0194401244167963
2024-04-05T05:39:09,11.2771055,58.5958114,0.0194401244167963
2024-04-05T05:39:10,11.2771051,58.5958114,0.0194401244167963
2024-04-05T05:39:11,11.277105,58.5958113,0.0194401244167963
2024-04-05T05:39:12,11.277105,58.595811,0.0388802488335925
2024-04-05T05:39:13,11.277105,58.5958106,0.0194401244167963
2024-04-05T05:39:14,11.2771051,58.5958101,0.0388802488335925
2024-04-05T05:39:15,11.2771054,58.5958097,0.0194401244167963
2024-04-05T05:39:16,11.2771056,58.5958092,0.0194401244167963
2024-04-05T05:39:17,11.2771059,58.5958088,0.0388802488335925
2024-04-05T05:39:18,11.2771063,58.5958084,0.0388802488335925
2024-04-05T05:39:19,11.2771066,58.595808,0.0194401244167963
2024-04-05T05:39:20,11.2771068,58.5958076,0.0194401244167963
2024-04-05T05:39:21,11.2771068,58.5958072,0.0194401244167963
2024-04-05T05:39:22,11.2771068,58.5958068,0.0194401244167963
2024-04-05T05:39:23,11.2771067,58.5958065,0
2024-04-05T05:39:24,11.2771065,58.5958063,0.0388802488335925
2024-04-05T05:39:25,11.2771064,58.5958062,0.0388802488335925
2024-04-05T05:39:26,11.2771066,58.5958062,0.0194401244167963
2024-04-05T05:39:27,11.2771069,58.5958062,0.0194401244167963
2024-04-05T05:39:28,11.277107,58.5958062,0.0194401244167963
2024-04-05T05:39:29,11.2771071,58.5958062,0.0194401244167963
2024-04-05T05:39:30,11.2771071,58.5958062,0.0194401244167963
2024-04-05T05:39:31,11.2771074,58.5958063,0.0194401244167963
2024-04-05T05:39:32,11.2771076,58.5958064,0.0388802488335925
2024-04-05T05:39:33,11.2771078,58.5958065,0.0194401244167963
2024-04-05T05:39:34,11.2771076,58.5958064,0.0388802488335925
2024-04-05T05:39:35,11.2771074,58.5958064,0.0194401244167963
2024-04-05T05:39:36,11.2771073,58.5958064,0.0194401244167963
2024-04-05T05:39:37,11.2771074,58.5958064,0.0194401244167963
2024-04-05T05:39:38,11.2771073,58.5958064,0.0388802488335925
2024-04-05T05:39:39,11.2771069,58.5958063,0
2024-04-05T05:39:40,11.2771066,58.5958062,0.0194401244167963
2024-04-05T05:39:41,11.2771066,58.5958062,0.0194401244167963
2024-04-05T05:39:42,11.2771065,58.5958062,0.0388802488335925
2024-04-05T05:39:43,11.2771062,58.5958061,0.0194401244167963
2024-04-05T05:39:44,11.2771057,58.5958061,0.0194401244167963
2024-04-05T05:39:45,11.2771053,58.5958061,0.0388802488335925
2024-04-05T05:39:46,11.2771049,58.5958061,0.0194401244167963
2024-04-05T05:39:47,11.2771044,58.5958061,0
2024-04-05T05:39:48,11.2771039,58.5958062,0
2024-04-05T05:39:49,11.2771039,58.5958062,0.0194401244167963
2024-04-05T05:39:50,11.2771035,58.5958062,0.0194401244167963
2024-04-05T05:39:51,11.2771034,58.5958062,0.0194401244167963
2024-04-05T05:39:52,11.2771035,58.5958061,0.0194401244167963
2024-04-05T05:39:53,11.2771041,58.595806,0.0194401244167963
2024-04-05T05:39:54,11.2771046,58.5958058,0.0194401244167963
2024-04-05T05:39:55,11.2771048,58.5958059,0.0194401244167963
2024-04-05T05:39:56,11.2771049,58.5958061,0.0388802488335925
2024-04-05T05:39:57,11.2771047,58.5958064,0.0388802488335925
2024-04-05T05:39:58,11.2771045,58.595807,0.0388802488335925
2024-04-05T05:39:59,11.2771043,58.5958074,0.0388802488335925
2024-04-05T05:40:00,11.277104,58.5958078,0.0388802488335925
2024-04-05T05:40:01,11.2771047,58.5958083,0.0388802488335925
