time,longitude,latitude,speed
2024-04-30T05:06:33,11.2814538,58.6021192,0.0194401244167963
2024-04-30T05:06:34,11.281454,58.6021198,0.0388802488335925
2024-04-30T05:06:35,11.281454,58.6021204,0
2024-04-30T05:06:36,11.281454,58.602121,0.0388802488335925
2024-04-30T05:06:37,11.281454,58.6021216,0.0388802488335925
2024-04-30T05:06:38,11.281454,58.6021221,0.0194401244167963
2024-04-30T05:06:39,11.281454,58.6021225,0.0194401244167963
2024-04-30T05:06:40,11.281454,58.6021229,0.0194401244167963
2024-04-30T05:06:41,11.2814541,58.6021234,0.0194401244167963
2024-04-30T05:06:42,11.2814542,58.6021237,0.0583203732503888
2024-04-30T05:06:43,11.2814542,58.6021242,0.0194401244167963
2024-04-30T05:06:44,11.2814543,58.6021246,0
2024-04-30T05:06:45,11.2814543,58.6021246,0.0388802488335925
2024-04-30T05:06:46,11.2814542,58.6021247,0.0388802488335925
2024-04-30T05:06:47,11.2814543,58.6021251,0.0583203732503888
2024-04-30T05:06:48,11.2814541,58.6021254,0
2024-04-30T05:06:49,11.2814536,58.6021255,0.0388802488335925
2024-04-30T05:06:50,11.2814534,58.6021257,0.0194401244167963
2024-04-30T05:06:51,11.2814529,58.6021256,0
2024-04-30T05:06:52,11.2814526,58.6021256,0.0194401244167963
2024-04-30T05:06:53,11.2814523,58.6021255,0.0194401244167963
2024-04-30T05:06:54,11.2814519,58.6021255,0.0194401244167963
2024-04-30T05:06:55,11.2814516,58.6021255,0.0194401244167963
2024-04-30T05:06:56,11.2814515,58.6021256,0.0194401244167963
2024-04-30T05:06:57,11.2814512,58.6021254,0.0388802488335925
2024-04-30T05:06:58,11.2814509,58.6021253,0.0583203732503888
2024-04-30T05:06:59,11.2814508,58.6021254,0.0388802488335925
2024-04-30T05:07:00,11.2814506,58.6021251,0.0388802488335925
2024-04-30T05:07:01,11.2814505,58.602125,0.0194401244167963
2024-04-30T05:07:02,11.2814505,58.602125,0.0194401244167963
2024-04-30T05:07:03,11.2814505,58.6021249,0.0194401244167963
2024-04-30T05:07:04,11.2814504,58.6021247,0.0194401244167963
2024-04-30T05:07:05,11.2814504,58.6021247,0.0194401244167963
2024-04-30T05:07:06,11.2814505,58.6021248,0.0194401244167963
2024-04-30T05:07:07,11.2814505,58.6021249,0.0194401244167963
2024-04-30T05:07:08,11.2814506,58.6021251,0.0194401244167963
2024-04-30T05:07:09,11.2814507,58.6021253,0.0194401244167963
2024-04-30T05:07:10,11.2814508,58.6021255,0.0194401244167963
2024-04-30T05:07:11,11.2814509,58.6021258,0
2024-04-30T05:07:12,11.2814511,58.6021259,0.0194401244167963
2024-04-30T05:07:13,11.2814511,58.602126,0.0194401244167963
2024-04-30T05:07:14,11.2814511,58.602126,0.0194401244167963
2024-04-30T05:07:15,11.2814513,58.602126,0.0194401244167963
2024-04-30T05:07:16,11.2814514,58.602126,0.0194401244167963
2024-04-30T05:07:17,11.2814514,58.602126,0.0388802488335925
2024-04-30T05:07:18,11.2814515,58.6021261,0.0194401244167963
2024-04-30T05:07:19,11.2814516,58.6021262,0.0388802488335925
2024-04-30T05:07:20,11.2814514,58.6021263,0.0194401244167963
2024-04-30T05:07:21,11.2814513,58.6021264,0.0194401244167963
2024-04-30T05:07:22,11.2814511,58.6021265,0.0194401244167963
2024-04-30T05:07:23,11.2814509,58.6021264,0.0194401244167963
2024-04-30T05:07:24,11.2814507,58.6021263,0
2024-04-30T05:07:25,11.2814505,58.6021262,0.0194401244167963
2024-04-30T05:07:26,11.2814502,58.602126,0.0194401244167963
2024-04-30T05:07:27,11.2814501,58.6021259,0.0194401244167963
2024-04-30T05:07:28,11.28145,58.6021258,0.0194401244167963
2024-04-30T05:07:29,11.28145,58.6021257,0.0194401244167963
2024-04-30T05:07:30,11.28145,58.6021257,0.0388802488335925
