time,longitude,latitude,speed
2024-03-22T06:54:13,11.2771235,58.5958109,0.0194401244167963
2024-03-22T06:54:14,11.2771247,58.5958113,0.0194401244167963
2024-03-22T06:54:15,11.2771255,58.5958115,0.0194401244167963
2024-03-22T06:54:16,11.2771262,58.5958118,0.0194401244167963
2024-03-22T06:54:17,11.277127,58.5958122,0.0194401244167963
2024-03-22T06:54:18,11.2771279,58.5958125,0.0388802488335925
2024-03-22T06:54:19,11.2771291,58.5958127,0.0583203732503888
2024-03-22T06:54:20,11.2771297,58.595813,0.0583203732503888
2024-03-22T06:54:21,11.2771302,58.5958133,0.0583203732503888
2024-03-22T06:54:22,11.2771302,58.5958133,0.0583203732503888
2024-03-22T06:54:23,11.2771305,58.5958138,0.0583203732503888
2024-03-22T06:54:24,11.2771307,58.5958142,0.0583203732503888
2024-03-22T06:54:25,11.2771307,58.5958147,0.0583203732503888
2024-03-22T06:54:26,11.2771303,58.5958154,0.116640746500778
2024-03-22T06:54:27,11.2771299,58.5958161,0.0777604976671851
2024-03-22T06:54:28,11.2771298,58.5958165,0.0972006220839814
2024-03-22T06:54:29,11.2771295,58.5958171,0.116640746500778
2024-03-22T06:54:30,11.2771294,58.5958174,0.0583203732503888
2024-03-22T06:54:31,11.277129,58.5958178,0.0583203732503888
2024-03-22T06:54:32,11.2771285,58.595818,0.0972006220839814
2024-03-22T06:54:33,11.2771284,58.5958178,0.0388802488335925
2024-03-22T06:54:34,11.2771285,58.5958178,0.0388802488335925
2024-03-22T06:54:35,11.277129,58.5958176,0.0583203732503888
2024-03-22T06:54:36,11.2771299,58.5958173,0.0583203732503888
2024-03-22T06:54:37,11.2771304,58.5958171,0.0388802488335925
2024-03-22T06:54:38,11.2771309,58.5958169,0.0388802488335925
2024-03-22T06:54:39,11.2771312,58.5958168,0.0583203732503888
2024-03-22T06:54:40,11.2771318,58.5958166,0.0583203732503888
2024-03-22T06:54:41,11.2771325,58.5958164,0.0777604976671851
2024-03-22T06:54:42,11.2771334,58.5958167,0.0583203732503888
2024-03-22T06:54:43,11.277135,58.5958175,0.0583203732503888
2024-03-22T06:54:44,11.2771365,58.5958176,0.213841368584759
2024-03-22T06:54:45,11.2771368,58.5958171,0.15552099533437
2024-03-22T06:54:46,11.2771368,58.5958171,0.15552099533437
2024-03-22T06:54:47,11.2771376,58.5958163,0.213841368584759
2024-03-22T06:54:48,11.2771385,58.5958155,0.15552099533437
2024-03-22T06:54:49,11.2771396,58.5958155,0.213841368584759
