time,longitude,latitude,speed
2024-04-09T04:29:14,11.277099,58.5958155,0.0194401244167963
2024-04-09T04:29:15,11.277099,58.5958153,0.0194401244167963
2024-04-09T04:29:16,11.2770988,58.5958152,0.0194401244167963
2024-04-09T04:29:17,11.2770986,58.5958149,0.0194401244167963
2024-04-09T04:29:18,11.2770988,58.5958147,0.0194401244167963
2024-04-09T04:29:19,11.2770992,58.5958144,0.0194401244167963
2024-04-09T04:29:20,11.2770999,58.5958141,0.0388802488335925
2024-04-09T04:29:21,11.2771002,58.5958138,0.0194401244167963
2024-04-09T04:29:22,11.2771006,58.5958135,0.0194401244167963
2024-04-09T04:29:23,11.2771009,58.5958133,0.0388802488335925
2024-04-09T04:29:24,11.2771011,58.5958133,0.0194401244167963
2024-04-09T04:29:25,11.2771011,58.5958133,0.0388802488335925
2024-04-09T04:29:26,11.2771011,58.5958133,0.0388802488335925
2024-04-09T04:29:27,11.277101,58.5958134,0.0194401244167963
2024-04-09T04:29:28,11.2771009,58.5958133,0.0194401244167963
2024-04-09T04:29:29,11.2771009,58.5958132,0
2024-04-09T04:29:30,11.277101,58.5958131,0.0194401244167963
2024-04-09T04:29:31,11.277101,58.595813,0.0194401244167963
2024-04-09T04:29:32,11.277101,58.5958129,0.0388802488335925
2024-04-09T04:29:33,11.277101,58.5958126,0.0388802488335925
2024-04-09T04:29:34,11.2771009,58.5958126,0.0194401244167963
2024-04-09T04:29:35,11.2771011,58.5958124,0.0194401244167963
2024-04-09T04:29:36,11.2771012,58.5958122,0.0388802488335925
2024-04-09T04:29:37,11.2771011,58.5958121,0.0388802488335925
2024-04-09T04:29:38,11.2771014,58.5958117,0.0194401244167963
2024-04-09T04:29:39,11.2771013,58.5958116,0.0194401244167963
2024-04-09T04:29:40,11.2771013,58.5958115,0.0194401244167963
2024-04-09T04:29:41,11.2771016,58.5958112,0.0583203732503888
2024-04-09T04:29:42,11.2771016,58.5958111,0.0194401244167963
2024-04-09T04:29:43,11.2771015,58.5958109,0.0194401244167963
2024-04-09T04:29:44,11.2771015,58.5958106,0.0388802488335925
2024-04-09T04:29:45,11.2771011,58.5958105,0.0388802488335925
2024-04-09T04:29:46,11.277101,58.5958103,0
2024-04-09T04:29:47,11.2771009,58.5958101,0.0583203732503888
2024-04-09T04:29:48,11.2771009,58.5958101,0
2024-04-09T04:29:49,11.277101,58.5958103,0.0194401244167963
2024-04-09T04:29:50,11.2771016,58.5958104,0.0388802488335925
2024-04-09T04:29:51,11.2771021,58.5958108,0.0194401244167963
2024-04-09T04:29:52,11.2771027,58.5958111,0.0388802488335925
2024-04-09T04:29:53,11.2771033,58.5958114,0.0388802488335925
2024-04-09T04:29:54,11.2771031,58.595812,0.0583203732503888
2024-04-09T04:29:55,11.2771036,58.5958124,0.0777604976671851
2024-04-09T04:29:56,11.2771037,58.5958127,0.0388802488335925
2024-04-09T04:29:57,11.2771035,58.5958134,0.0972006220839814
2024-04-09T04:29:58,11.2771038,58.5958135,0.0388802488335925
2024-04-09T04:29:59,11.2771036,58.5958136,0.0583203732503888
