time,longitude,latitude,speed
2024-04-07T07:40:36,11.277107,58.5958186,0.388802488335925
2024-04-07T07:40:37,11.2771071,58.595819,0.330482115085537
2024-04-07T07:40:38,11.2771061,58.59582,0.136080870917574
2024-04-07T07:40:39,11.277105,58.5958209,0.369362363919129
2024-04-07T07:40:40,11.2771051,58.5958215,0.116640746500778
2024-04-07T07:40:41,11.2771038,58.5958227,0.252721617418351
2024-04-07T07:40:42,11.2771038,58.5958227,0.194401244167963
2024-04-07T07:40:43,11.2771034,58.5958235,0.174961119751166
2024-04-07T07:40:44,11.2771031,58.5958243,0.174961119751166
2024-04-07T07:40:45,11.2771026,58.5958251,0.233281493001555
2024-04-07T07:40:46,11.2771027,58.5958254,0.15552099533437
2024-04-07T07:40:47,11.2771023,58.5958259,0.213841368584759
2024-04-07T07:40:48,11.277102,58.5958264,0.15552099533437
2024-04-07T07:40:49,11.2771021,58.5958269,0.136080870917574
2024-04-07T07:40:50,11.277102,58.5958277,0.174961119751166
2024-04-07T07:40:51,11.2771021,58.5958285,0.15552099533437
2024-04-07T07:40:52,11.2771028,58.5958297,0.15552099533437
2024-04-07T07:40:53,11.2771038,58.5958318,0.388802488335925
2024-04-07T07:40:54,11.2771051,58.595834,0.524883359253499
2024-04-07T07:40:55,11.2771075,58.5958374,0.699844479004666
2024-04-07T07:40:56,11.2771102,58.5958412,0.777604976671851
2024-04-07T07:40:57,11.2771132,58.5958462,1.0303265940902
2024-04-07T07:40:58,11.2771165,58.5958515,1.18584758942457
2024-04-07T07:40:59,11.2771202,58.5958577,1.38024883359253
2024-04-07T07:41:00,11.2771245,58.5958646,1.43856920684292
2024-04-07T07:41:01,11.2771297,58.5958728,1.78849144634526
2024-04-07T07:41:02,11.2771365,58.5958828,2.0606531881804
2024-04-07T07:41:03,11.2771443,58.5958937,2.21617418351477
2024-04-07T07:41:04,11.2771443,58.5958937,2.44945567651633
2024-04-07T07:41:05,11.2771536,58.5959055,2.44945567651633
2024-04-07T07:41:06,11.2771649,58.5959183,2.74105754276827
2024-04-07T07:41:07,11.2771765,58.5959307,3.07153965785381
2024-04-07T07:41:08,11.2771894,58.5959438,3.28538102643857
2024-04-07T07:41:09,11.2772051,58.5959589,3.51866251944012
2024-04-07T07:41:10,11.2772217,58.5959749,3.6547433903577
2024-04-07T07:41:11,11.2772377,58.5959901,3.6547433903577
2024-04-07T07:41:12,11.2772542,58.5960059,3.86858475894246
2024-04-07T07:41:13,11.2772716,58.596022,3.94634525660964
2024-04-07T07:41:14,11.2772911,58.5960401,4.02410575427683
2024-04-07T07:41:15,11.2773101,58.5960565,4.12130637636081
2024-04-07T07:41:16,11.2773324,58.5960745,4.23794712286159
2024-04-07T07:41:17,11.2773562,58.5960926,4.35458786936236
2024-04-07T07:41:18,11.2773792,58.596109,4.39346811819596
2024-04-07T07:41:19,11.277404,58.5961255,4.39346811819596
2024-04-07T07:41:20,11.2774326,58.5961437,4.62674961119751
2024-04-07T07:41:21,11.2774594,58.5961606,4.72395023328149
2024-04-07T07:41:22,11.2774896,58.5961792,4.7045101088647
2024-04-07T07:41:23,11.2775204,58.5961978,4.80171073094868
2024-04-07T07:41:24,11.2775486,58.5962147,4.76283048211509
2024-04-07T07:41:25,11.2775486,58.5962147,4.82115085536547
2024-04-07T07:41:26,11.2775801,58.5962335,4.86003110419907
2024-04-07T07:41:27,11.2776117,58.5962523,4.89891135303266
2024-04-07T07:41:28,11.2776431,58.5962713,4.93779160186625
2024-04-07T07:41:29,11.2776719,58.5962884,4.93779160186625
2024-04-07T07:41:30,11.277701,58.5963054,4.89891135303266
2024-04-07T07:41:31,11.2777303,58.5963222,4.86003110419907
2024-04-07T07:41:32,11.2777629,58.5963407,4.89891135303266
2024-04-07T07:41:33,11.2777928,58.5963574,4.95723172628305
2024-04-07T07:41:34,11.2778231,58.5963741,4.97667185069985
2024-04-07T07:41:35,11.2778533,58.5963909,4.95723172628305
2024-04-07T07:41:36,11.2778836,58.5964078,4.95723172628305
2024-04-07T07:41:37,11.2779168,58.5964262,4.93779160186625
2024-04-07T07:41:38,11.27795,58.5964447,4.97667185069985
2024-04-07T07:41:39,11.2779804,58.5964612,4.93779160186625
2024-04-07T07:41:40,11.2780135,58.5964793,4.97667185069985
2024-04-07T07:41:41,11.2780435,58.5964957,4.99611197511664
2024-04-07T07:41:42,11.2780737,58.5965121,4.93779160186625
2024-04-07T07:41:43,11.2781068,58.5965299,4.99611197511664
2024-04-07T07:41:44,11.2781401,58.5965481,5.05443234836703
2024-04-07T07:41:45,11.2781703,58.5965644,5.05443234836703
2024-04-07T07:41:46,11.2782036,58.5965827,4.97667185069985
2024-04-07T07:41:47,11.2782334,58.5965997,4.97667185069985
2024-04-07T07:41:48,11.2782334,58.5965997,5.07387247278383
2024-04-07T07:41:49,11.2782658,58.5966184,4.99611197511664
2024-04-07T07:41:50,11.2782947,58.5966358,5.03499222395023
2024-04-07T07:41:51,11.2783231,58.5966536,5.03499222395023
2024-04-07T07:41:52,11.2783511,58.5966719,5.03499222395023
2024-04-07T07:41:53,11.2783811,58.5966924,5.09331259720062
2024-04-07T07:41:54,11.2784074,58.5967113,5.11275272161742
2024-04-07T07:41:55,11.2784352,58.5967324,5.05443234836703
2024-04-07T07:41:56,11.2784622,58.5967538,5.07387247278383
2024-04-07T07:41:57,11.2784857,58.5967733,5.03499222395023
2024-04-07T07:41:58,11.2785084,58.5967934,5.11275272161742
2024-04-07T07:41:59,11.2785302,58.5968136,5.11275272161742
2024-04-07T07:42:00,11.2785539,58.5968362,5.01555209953344
2024-04-07T07:42:01,11.2785764,58.5968588,5.05443234836703
2024-04-07T07:42:02,11.2785962,58.5968795,5.05443234836703
2024-04-07T07:42:03,11.2786179,58.5969023,5.03499222395023
2024-04-07T07:42:04,11.278639,58.5969249,4.95723172628305
2024-04-07T07:42:05,11.2786603,58.5969475,5.01555209953344
2024-04-07T07:42:06,11.2786825,58.5969702,5.01555209953344
2024-04-07T07:42:07,11.2787027,58.5969908,5.01555209953344
2024-04-07T07:42:08,11.2787027,58.5969908,4.97667185069985
2024-04-07T07:42:09,11.2787261,58.5970132,4.99611197511664
2024-04-07T07:42:10,11.2787473,58.5970336,5.09331259720062
2024-04-07T07:42:11,11.278769,58.5970538,5.01555209953344
2024-04-07T07:42:12,11.2787935,58.5970759,4.99611197511664
