time,longitude,latitude,speed,consumption
2023-11-06T00:00:01.000,11.177752,58.755737,0,0
2023-11-06T00:00:02.000,11.177752,58.755737,0,0
2023-11-06T00:00:03.000,11.177752,58.755737,0,0
2023-11-06T00:00:04.000,11.177752,58.755737,0,0
2023-11-06T00:00:05.000,11.177752729337,58.755737,0,0
2023-11-06T00:00:06.000,11.1777526344241,58.755737,0,0
2023-11-06T00:00:07.000,11.1777521306282,58.755737,0,0
2023-11-06T00:00:08.000,11.177752,58.755737,0,0
2023-11-06T00:00:09.000,11.177752,58.755737,0,0
2023-11-06T00:00:10.000,11.1777523701957,58.755737,0,0
2023-11-06T00:00:11.000,11.1777528699389,58.755737,0,0
2023-11-06T00:00:12.000,11.177753,58.755737,0,0
2023-11-06T00:00:13.000,11.177753,58.755737,0,0
2023-11-06T00:00:14.000,11.177753,58.755737,0,0
2023-11-06T00:00:15.000,11.177753,58.755737,0,0
2023-11-06T00:00:16.000,11.177753,58.755737,0,0
2023-11-06T00:00:17.000,11.177753,58.755737,0,0
2023-11-06T00:00:18.000,11.177753,58.755737,0,0
2023-11-06T00:00:19.000,11.1777581749814,58.755737,0,0
2023-11-06T00:00:20.000,11.1777574107527,58.7557355204301,0,0
2023-11-06T00:00:21.000,11.17775390713,58.75573351836,0,0
2023-11-06T00:00:22.000,11.177753,58.755733,0,0
2023-11-06T00:00:23.000,11.177753,58.755733,0,0
2023-11-06T00:00:24.000,11.177753,58.755733,0,0
2023-11-06T00:00:25.000,11.177753,58.755733,0,0
2023-11-06T00:00:26.000,11.177753,58.755733,0,0
2023-11-06T00:00:27.000,11.177753,58.755733,0,0
2023-11-06T00:00:28.000,11.177753,58.7557319034659,0,0
2023-11-06T00:00:29.000,11.177753,58.7557303937205,0,0
2023-11-06T00:00:30.000,11.177753,58.75573,0,0
2023-11-06T00:00:31.000,11.177753,58.755731108795,0,0
2023-11-06T00:00:32.000,11.177753,58.7557326088025,0,0
2023-11-06T00:00:33.000,11.177753,58.755733,0,0
2023-11-06T00:00:34.000,11.177753,58.755733,0,0
2023-11-06T00:00:35.000,11.1777537391238,58.755733,0,0
2023-11-06T00:00:36.000,11.1777536306253,58.755733,0,0
2023-11-06T00:00:37.000,11.177753130845,58.755733,0,0
2023-11-06T00:00:38.000,11.177753,58.755733,0,0
2023-11-06T00:00:39.000,11.177753,58.755733,0,0
2023-11-06T00:00:40.000,11.1777533676326,58.755733,0,0
2023-11-06T00:00:41.000,11.1777538688182,58.755733,0,0
2023-11-06T00:00:42.000,11.177754,58.755733,0,0
2023-11-06T00:00:43.000,11.177754,58.755733,0,0
2023-11-06T00:00:44.000,11.177754,58.755733,0,0
2023-11-06T00:00:45.000,11.177754,58.755733,0,0
2023-11-06T00:00:46.000,11.177754,58.755733,0,0
2023-11-06T00:00:47.000,11.177754,58.755733,0,0
2023-11-06T00:00:48.000,11.177754,58.755733,0,0
2023-11-06T00:00:49.000,11.1777547388367,58.755733,0,0
2023-11-06T00:00:50.000,11.1777557338601,58.755733,0,0
2023-11-06T00:00:51.000,11.177756,58.755733,0,0
2023-11-06T00:00:52.000,11.177756,58.755733,0,0
2023-11-06T00:00:53.000,11.177756,58.755733,0,0
2023-11-06T00:00:54.000,11.177756,58.755733,0,0
2023-11-06T00:00:55.000,11.177756,58.755733,0,0
2023-11-06T00:00:56.000,11.177756,58.755733,0,0
2023-11-06T00:00:57.000,11.177756,58.755733,0,0
2023-11-06T00:00:58.000,11.177756,58.755733,0,0
2023-11-06T00:00:59.000,11.177756,58.755733,0,0
2023-11-06T00:01:00.000,11.17775673638,58.755733,0,0
2023-11-06T00:01:01.000,11.1777577288728,58.755733,0,0
2023-11-06T00:01:02.000,11.177758,58.755733,0,0
2023-11-06T00:01:03.000,11.177758,58.755733,0,0
2023-11-06T00:01:04.000,11.177758,58.755733,0,0
2023-11-06T00:01:05.000,11.177758,58.755733,0,0
2023-11-06T00:01:06.000,11.177758,58.755733,0,0
2023-11-06T00:01:07.000,11.177758,58.7557307736923,0,0
2023-11-06T00:01:08.000,11.177758,58.75573,0,0
2023-11-06T00:01:09.000,11.177758,58.75573,0,0
2023-11-06T00:01:10.000,11.177758,58.75573,0,0
2023-11-06T00:01:11.000,11.177758,58.7557322236469,0,0
2023-11-06T00:01:12.000,11.177758,58.755733,0,0
2023-11-06T00:01:13.000,11.177758,58.755733,0,0
2023-11-06T00:01:14.000,11.177758,58.755733,0,0
2023-11-06T00:01:15.000,11.177758,58.755733,0,0
2023-11-06T00:01:16.000,11.177758,58.755733,0,0
2023-11-06T00:01:17.000,11.177758,58.755733,0,0
2023-11-06T00:01:18.000,11.177758,58.755733,0,0
2023-11-06T00:01:19.000,11.177758,58.755733,0,0
2023-11-06T00:01:20.000,11.177758,58.7557318891697,0,0
2023-11-06T00:01:21.000,11.177758,58.755730389112,0,0
2023-11-06T00:01:22.000,11.177758,58.75573,0,0
2023-11-06T00:01:23.000,11.177758,58.75573,0,0
2023-11-06T00:01:24.000,11.177758,58.75573,0,0
2023-11-06T00:01:25.000,11.177758,58.75573,0,0
2023-11-06T00:01:26.000,11.177758,58.75573,0,0
2023-11-06T00:01:27.000,11.177758,58.75573,0,0
2023-11-06T00:01:28.000,11.177758,58.75573,0,0
2023-11-06T00:01:29.000,11.177758,58.75573,0,0
2023-11-06T00:01:30.000,11.177758,58.75573,0,0
2023-11-06T00:01:31.000,11.177758,58.75573,0,0
2023-11-06T00:01:32.000,11.177758,58.75573,0,0
2023-11-06T00:01:33.000,11.177758,58.75573,0,0
2023-11-06T00:01:34.000,11.177758,58.75573,0,0
2023-11-06T00:01:35.000,11.177758,58.75573,0,0
2023-11-06T00:01:36.000,11.177758,58.75573,0,0
2023-11-06T00:01:37.000,11.177758,58.75573,0,0
2023-11-06T00:01:38.000,11.177758,58.75573,0,0
2023-11-06T00:01:39.000,11.177758,58.75573,0,0
