time,longitude,latitude,speed,consumption
2023-12-05T05:24:53.000,11.1777745281407,58.755733,-0.0297321713741068,2.2952266276744
2023-12-05T05:24:54.000,11.1777765140053,58.755733,0.00869866640885414,2.3
2023-12-05T05:24:55.000,11.177778,58.755733505723,0.0346857196670379,2.3
2023-12-05T05:24:56.000,11.177778,58.7557355148403,0.0151446563042533,2.3
2023-12-05T05:24:57.000,11.177778,58.755737,0,2.3
2023-12-05T05:24:58.000,11.177778,58.755737,0,2.26271834424599
2023-12-05T05:24:59.000,11.177778,58.755737,0,2.2
2023-12-05T05:25:00.000,11.177778,58.755737,0,2.2
2023-12-05T05:25:01.000,11.177778,58.755737,0,2.2
2023-12-05T05:25:02.000,11.177777399964,58.755737900054,0,2.2
2023-12-05T05:25:03.000,11.1777763090767,58.7557395363849,0,2.2
2023-12-05T05:25:04.000,11.177776,58.7557389177564,0,2.26675080234787
2023-12-05T05:25:05.000,11.177776,58.7557374076644,0,2.3
2023-12-05T05:25:06.000,11.1777756333572,58.7557380999283,0,2.24838784507068
2023-12-05T05:25:07.000,11.1777751311344,58.7557396065968,0,2.2
2023-12-05T05:25:08.000,11.1777742609953,58.75574,0,2.2
2023-12-05T05:25:09.000,11.1777732608428,58.75574,0,2.19823772695569
2023-12-05T05:25:10.000,11.177773,58.75574,0,2.10171107910203
2023-12-05T05:25:11.000,11.1777726305354,58.75574,0,2.2
2023-12-05T05:25:12.000,11.1777721305089,58.75574,0,2.2
2023-12-05T05:25:13.000,11.1777731085622,58.75574,0,2.2
2023-12-05T05:25:14.000,11.1777746086544,58.75574,0,2.2
2023-12-05T05:25:15.000,11.177775,58.7557418386145,0,2.2
2023-12-05T05:25:16.000,11.177775,58.7557443261903,0,2.2
2023-12-05T05:25:17.000,11.177775,58.755745,0,2.2
2023-12-05T05:25:18.000,11.177775,58.755745,0,2.2
2023-12-05T05:25:19.000,11.177775,58.755745,0,2.2
2023-12-05T05:25:20.000,11.177775,58.755745,0,2.2
2023-12-05T05:25:21.000,11.177775369145,58.755745,0,2.2
2023-12-05T05:25:22.000,11.1777758691565,58.755745,0,2.2
2023-12-05T05:25:23.000,11.177776,58.755745,0,2.2
2023-12-05T05:25:24.000,11.177776,58.755745,0,2.2
2023-12-05T05:25:25.000,11.177776,58.755745,0,2.16556207429853
2023-12-05T05:25:26.000,11.177776,58.755745,0,2.1
2023-12-05T05:25:27.000,11.177776,58.755745,0,2.1
2023-12-05T05:25:28.000,11.1777756339312,58.755745,0,2.1
2023-12-05T05:25:29.000,11.1777751313891,58.755745,0,2.10113111406713
2023-12-05T05:25:30.000,11.177775,58.755745,0,2.1677730787788
2023-12-05T05:25:31.000,11.177775,58.7557468438399,0,2.16555630997767
2023-12-05T05:25:32.000,11.177775,58.7557493441212,0,2.10114008999981
2023-12-05T05:25:33.000,11.177775,58.7557463116247,0,2.16777694777876
2023-12-05T05:25:34.000,11.177775,58.7557486883921,0,2.14842762773557
2023-12-05T05:25:35.000,11.177775,58.75575,0,2.1
2023-12-05T05:25:36.000,11.177775,58.75575,0,2.1
2023-12-05T05:25:37.000,11.1777753668397,58.7557481658016,0,2.1
2023-12-05T05:25:38.000,11.177775864124,58.7557456793799,0,2.1
2023-12-05T05:25:39.000,11.177776,58.755745,0,2.1
2023-12-05T05:25:40.000,11.177776,58.755745,0,2.1
2023-12-05T05:25:41.000,11.177776,58.755745,0,2.1
2023-12-05T05:25:42.000,11.177776,58.755745,0,2.1
2023-12-05T05:25:43.000,11.177776,58.755745,0,2.1
2023-12-05T05:25:44.000,11.177776,58.755745,0,2.1
2023-12-05T05:25:45.000,11.177776,58.755745,0,2.1
2023-12-05T05:25:46.000,11.177776,58.755745,0,2.1
2023-12-05T05:25:47.000,11.177776,58.755745,0,2.1
